TIPO_ARCHIVO|ARCHIVO|NUMERO_PASO|SENTENCIA_DML|ESQUEMA_OUTPUT|TABLA_OUTPUT|ESQUEMA_INPUT|TABLA_INPUT
StoredProcedures|SQLAExport_Sp.txt|1|DROP|ARMCORE|AR_AA_MODEL_TRAINING|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|2|DROP|ARMCORE|AR_AA_TRAINING_SCORE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|3|DROP|ARMCORE|AR_AA_TRAINING_VARIABLE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|4|DROP|ARMCORE|AR_AA_VARIABLE_CATEGORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|5|DROP|ARMCORE|AR_ANALYSIS_RESULT_SUBMIT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|6|DROP|ARMCORE|AR_ANALYSIS_RESULT_SUMMARY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|7|DROP|ARMCORE|AR_BTA_RUN_RESULT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|8|DROP|ARMCORE|AR_CHANNEL_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|9|DROP|ARMCORE|AR_CHANNEL_RESPONSE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|10|DROP|ARMCORE|AR_COLLATERAL_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|11|DROP|ARMCORE|AR_COMMUNICATION_SUMMARY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|12|DROP|ARMCORE|AR_CONTACT_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|13|DROP|ARMCORE|AR_CSA_RUN_RESULT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|14|DROP|ARMCORE|AR_CSA_RUN_RESULT_COUNT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|15|DROP|ARMCORE|AR_CSA_RUN_RESULT_TOTAL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|16|DROP|ARMCORE|AR_DELIVERY_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|17|DROP|ARMCORE|AR_INBOUND_COLLECTOR_REJECT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|18|DROP|ARMCORE|AR_JOB|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|19|DROP|ARMCORE|AR_JOB_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|20|DROP|ARMCORE|AR_LEAD_EVENT_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|21|DROP|ARMCORE|AR_LEAD_KEY_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|22|DROP|ARMCORE|AR_LEAD_STATUS_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|23|DROP|ARMCORE|AR_LOGICAL_SEGMENT_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|24|DROP|ARMCORE|AR_MASTER_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|25|DROP|ARMCORE|AR_PP_RUN_RESULT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|26|DROP|ARMCORE|AR_REALIZED_LEAD|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|27|DROP|ARMCORE|AR_RESPONSE_REQUEST|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|28|DROP|ARMCORE|AR_RULE_PARAMETER_VALUE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|29|DROP|ARMCORE|AR_RULE_QUERY_RUN_RESULT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|30|DROP|ARMCORE|AR_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|31|DROP|ARMCORE|AR_RUN_COUNT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|32|DROP|ARMCORE|AR_RUN_COUNT_INSIGHT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|33|DROP|ARMCORE|AR_RUN_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|34|DROP|ARMCORE|AR_SA_RUN_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|35|DROP|ARMCORE|AR_SCHEMA_RUN_COUNT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|36|DROP|ARMCORE|AR_SCHEMA_RUN_COUNT_INSIGHT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|37|DROP|ARMCORE|AR_SEGMENT_DATA|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|38|DROP|ARMCORE|AR_SEGMENT_HEADER|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|39|DROP|ARMCORE|AR_SEGMENT_LEAF|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|40|DROP|ARMCORE|AR_SEGMENT_PLAN_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|41|DROP|ARMCORE|AR_SEGMENT_PLAN_STORE_LIMIT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|42|DROP|ARMCORE|AR_SEGMENT_PLAN_TABLE_TRACKER|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|43|DROP|ARMCORE|AR_SEGMENT_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|44|DROP|ARMCORE|AR_SEGMENT_SELECTION_VARIABLE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|45|DROP|ARMCORE|AR_TEXT_STORAGE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|46|DROP|ARMCORE|AR_TEXT_STORAGE_DATA|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|47|DROP|ARMCORE|AR_UNREALIZED_COLLATERAL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|48|DROP|ARMCORE|AR_XDS_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|49|DROP|ARMCORE|AR_XDS_RUN_COUNT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|50|DROP|ARMCORE|CA_COMMUNICATION|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|51|DROP|ARMCORE|CA_COMPONENT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|52|DROP|ARMCORE|CA_COMPONENT_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|53|DROP|ARMCORE|CA_PRIMARY_INDEX|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|54|DROP|ARMCORE|CA_SCHEMA|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|55|DROP|ARMCORE|CA_SEGMENT_HEADER|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|56|DROP|ARMCORE|CA_SQL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|57|DROP|ARMCORE|CAL_DIA|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|58|DROP|ARMCORE|CREA_USU|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|59|DROP|ARMCUST|AR_CHANNEL_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|60|DROP|ARMCUST|AR_CHANNEL_RESPONSE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|61|DROP|ARMCUST|AR_COLLATERAL_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|62|DROP|ARMCUST|AR_CONTACT_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|63|DROP|ARMCUST|AR_DELIVERY_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|64|DROP|ARMCUST|AR_INBOUND_COLLECTOR_REJECT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|65|DROP|ARMCUST|AR_LEAD_EVENT_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|66|DROP|ARMCUST|AR_LEAD_KEY_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|67|DROP|ARMCUST|AR_LEAD_STATUS_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|68|DROP|ARMCUST|AR_MASTER_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|69|DROP|ARMCUST|AR_REALIZED_LEAD|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|70|DROP|ARMCUST|AR_RESPONSE_REQUEST|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|71|DROP|ARMCUST|AR_RUN_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|72|DROP|ARMCUST|AR_SEGMENT_DATA|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|73|DROP|ARMCUST|AR_SEGMENT_HEADER|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|74|DROP|ARMCUST|AR_SEGMENT_LEAF|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|75|DROP|ARMCUST|AR_SEGMENT_SELECTION_VARIABLE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|76|DROP|ARMCUST|AR_UNREALIZED_COLLATERAL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp.txt|77|DROP|ARMCUST|AR_RT_SCORE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp10.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp10.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp10.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp11.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp11.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp11.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp12.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp12.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp12.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp13.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp13.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp13.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp14.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp14.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp14.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp14.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|CSP_STRUCTURE_CLAUSE
StoredProcedures|SQLAExport_Sp14.txt|2|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp14.txt|2|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp14.txt|2|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp14.txt|2|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|CSP_STRUCTURE_CLAUSE
StoredProcedures|SQLAExport_Sp14.txt|3|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp14.txt|3|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp14.txt|3|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp14.txt|3|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|CSP_STRUCTURE_CLAUSE
StoredProcedures|SQLAExport_Sp14.txt|4|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp14.txt|4|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp14.txt|4|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp15.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp15.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp15.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp16.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp16.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp16.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp17.txt|1|UPDATE|ARMCORE|CSP_STRUCTURE_CLAUSE|ARMCORE|CSP_STRUCTURE_CLAUSE
StoredProcedures|SQLAExport_Sp18.txt|1|INSERT|ARMCORE|CSP_LOG_TABLE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|1|CREATE TABLE|ARMCORE|CA_COMMUNICATION|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|2|CREATE TABLE|ARMCORE|CA_COMPONENT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|3|CREATE TABLE|ARMCORE|CA_COMPONENT_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|4|CREATE TABLE|ARMCORE|CA_SQL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|5|CREATE TABLE|ARMCORE|CA_SCHEMA|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|6|CREATE TABLE|ARMCORE|CA_SEGMENT_HEADER|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|7|CREATE TABLE|ARMCORE|CA_PRIMARY_INDEX|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|8|CREATE TABLE|ARMCORE|AR_JOB|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|9|CREATE TABLE|ARMCORE|AR_JOB_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|10|CREATE TABLE|ARMCORE|AR_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|11|CREATE TABLE|ARMCORE|AR_RUN_COUNT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|12|CREATE TABLE|ARMCORE|AR_RUN_COUNT_INSIGHT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|13|CREATE TABLE|ARMCORE|AR_SCHEMA_RUN_COUNT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|14|CREATE TABLE|ARMCORE|AR_SCHEMA_RUN_COUNT_INSIGHT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|15|CREATE TABLE|ARMCORE|AR_TEXT_STORAGE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|16|CREATE TABLE|ARMCORE|AR_TEXT_STORAGE_DATA|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|17|CREATE TABLE|ARMCORE|AR_LOGICAL_SEGMENT_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|18|CREATE TABLE|ARMCORE|AR_SEGMENT_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|19|CREATE TABLE|ARMCORE|AR_SEGMENT_PLAN_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|20|CREATE TABLE|ARMCORE|AR_SEGMENT_PLAN_STORE_LIMIT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|21|CREATE TABLE|ARMCORE|AR_SEGMENT_PLAN_TABLE_TRACKER|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|22|CREATE TABLE|ARMCORE|AR_RULE_QUERY_RUN_RESULT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|23|CREATE TABLE|ARMCORE|AR_RULE_PARAMETER_VALUE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|24|CREATE TABLE|ARMCORE|AR_COMMUNICATION_SUMMARY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|25|CREATE TABLE|ARMCORE|AR_XDS_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|26|CREATE TABLE|ARMCORE|AR_XDS_RUN_COUNT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|27|CREATE TABLE|ARMCORE|AR_ANALYSIS_RESULT_SUMMARY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|28|CREATE TABLE|ARMCORE|AR_BTA_RUN_RESULT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|29|CREATE TABLE|ARMCORE|AR_CSA_RUN_RESULT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|30|CREATE TABLE|ARMCORE|AR_CSA_RUN_RESULT_COUNT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|31|CREATE TABLE|ARMCORE|AR_CSA_RUN_RESULT_TOTAL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|32|CREATE TABLE|ARMCORE|AR_PP_RUN_RESULT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|33|CREATE TABLE|ARMCORE|AR_ANALYSIS_RESULT_SUBMIT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|34|CREATE TABLE|ARMCORE|AR_AA_TRAINING_SCORE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|35|CREATE TABLE|ARMCORE|AR_AA_MODEL_TRAINING|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|36|CREATE TABLE|ARMCORE|AR_AA_TRAINING_VARIABLE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|37|CREATE TABLE|ARMCORE|AR_AA_VARIABLE_CATEGORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp2.txt|38|CREATE TABLE|ARMCORE|AR_SA_RUN_HISTORY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp28.txt|1|INSERT|ARMCORE|CIM_COMMQRYLOG|DBC|DBQLOGTBL
StoredProcedures|SQLAExport_Sp28.txt|1|INSERT|ARMCORE|CIM_COMMQRYLOG|DBC|DBQLSQLTBL
StoredProcedures|SQLAExport_Sp28.txt|2|INSERT|ARMCORE|CIM_CONSUMO_QUERY|DBC|DBQLOGTBL
StoredProcedures|SQLAExport_Sp28.txt|2|INSERT|ARMCORE|CIM_CONSUMO_QUERY|DBC|DBQLSQLTBL
StoredProcedures|SQLAExport_Sp28.txt|2|INSERT|ARMCORE|CIM_CONSUMO_QUERY|ARMCORE|CR_JOB_HISTORY
StoredProcedures|SQLAExport_Sp28.txt|2|INSERT|ARMCORE|CIM_CONSUMO_QUERY|ARMCORE|CM_CONFIG_COMMUNICATION
StoredProcedures|SQLAExport_Sp28.txt|2|INSERT|ARMCORE|CIM_CONSUMO_QUERY|ARMCORE|CM_COMMUNICATION
StoredProcedures|SQLAExport_Sp29.txt|1|INSERT|ARMCORE|CR_EXECUTION_LIST|ARMCORE|CR_EXECUTION_LIST
StoredProcedures|SQLAExport_Sp29.txt|1|INSERT|ARMCORE|CR_EXECUTION_LIST|ARMCORE|CR_JOB
StoredProcedures|SQLAExport_Sp29.txt|2|INSERT|ARMCORE|CR_EXECUTION_SCHEDULE|ARMCORE|CR_EXECUTION_SCHEDULE
StoredProcedures|SQLAExport_Sp29.txt|3|INSERT|ARMCORE|CR_SETTING_PARAMETER|SYS_CALENDAR|CALENDAR
StoredProcedures|SQLAExport_Sp29.txt|3|INSERT|ARMCORE|CR_SETTING_PARAMETER|ARMCORE|CR_SETTING_PARAMETER
StoredProcedures|SQLAExport_Sp29.txt|4|INSERT|ARMCORE|CR_JOB|ARMCORE|CR_JOB
StoredProcedures|SQLAExport_Sp29.txt|5|UPDATE|ARMCORE|CR_EXECUTION_LIST|ARMCORE|CR_EXECUTION_LIST
StoredProcedures|SQLAExport_Sp3.txt|1|INSERT|ARMCORE|MD_SETTING|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp3.txt|2|INSERT|ARMCORE|MD_SETTING|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
