TIPO_ARCHIVO|ARCHIVO|TIPO_DE_TABLA|ESQUEMA|TABLA|index
Bteq|bteq_segto_codigocmpreenvio_tcr.sql|PROCESO|EDW_TEMP|SEGTO_CODIGOCMPREENVIO_TCR|
Bteq|bteq_segto_codigocmpreenvio_tcr.sql|INPUT|EDW_TEMP|SEGTO_CODIGOCMPREENVIO_TCR|
Bteq|bteq_segto_codigocmpreenvio_tcr.sql|OUTPUT|EDM_DMSEGTO_TB|FT_CODIGO_REENVIO|
Bteq|bteq_segto_codigocmp_abo_rem.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_abo_rem.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_abo_rem.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_abo_rem.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_abo_rem.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_abo_rem.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_abo_rem.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_abo_rem.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_abo_rem.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_con.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_con.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_con.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_con.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_con.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_con.sql|INPUT|BD_EDW_TEMP|CMP_POT_SUB|
Bteq|bteq_segto_codigocmp_con.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_con.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_con.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_con.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_end.sql|PROCESO|BD_EDW_TEMP|FT_CASIG_TEMP|
Bteq|bteq_segto_codigocmp_end.sql|PROCESO|BD_EDW_TEMP|POT_ERROR|
Bteq|bteq_segto_codigocmp_end.sql|INPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_end.sql|INPUT|BD_EDW_TEMP|FT_CASIG_TEMP|
Bteq|bteq_segto_codigocmp_end.sql|OUTPUT|EDM_DMSEGTO_TB|FT_CANAL_ASIGNACION|
Bteq|bteq_segto_codigocmp_fid.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_fid.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_fid.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_fid.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_fid.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_fid.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_fid.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_fid.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_fid.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_hip.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_hip.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_hip.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_hip.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_hip.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_hip.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_hip.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_hip.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_hip.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_inv.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_inv.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_inv.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_inv.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_inv.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_inv.sql|INPUT|BD_EDW_TEMP|CMP_POT_SUB|
Bteq|bteq_segto_codigocmp_inv.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_inv.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_inv.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_inv.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_inv.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_inv.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_inv.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_inv.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_inv.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_inv.sql1170404.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_inv.sql1170404.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_inv.sql1170404.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_inv.sql1170404.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_lsg.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_lsg.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_lsg.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_lsg.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_lsg.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_lsg.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_lsg.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_lsg.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_lsg.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_onb.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_onb.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_onb.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_onb.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_onb.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_onb.sql|INPUT|BD_EDW_TEMP|CMP_REC_SEM|
Bteq|bteq_segto_codigocmp_onb.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_onb.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_onb.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_onb.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_pat.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_pat.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_pat.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_pat.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_pat.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_pat.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_pat.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_pat.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_pat.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_pln.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_pln.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_pln.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_pln.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_pln.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_pln.sql|INPUT|BD_EDW_TEMP|CMP_POT_SUB|
Bteq|bteq_segto_codigocmp_pln.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_pln.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_pln.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_pln.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_pln.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_pln.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_pln.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_pln.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_pln.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_pln.sql1170404.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_pln.sql1170404.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_pln.sql1170404.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_pln.sql1170404.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_seg_acp.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_seg_acp.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_seg_acp.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_seg_acp.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_seg_acp.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_seg_acp.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_seg_acp.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_seg_acp.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_seg_acp.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_seg_aut.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_seg_aut.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_seg_aut.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_seg_aut.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_seg_aut.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_seg_aut.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_seg_aut.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_seg_aut.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_seg_aut.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_seg_mpr.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_seg_mpr.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_seg_mpr.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_seg_mpr.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_seg_mpr.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_seg_mpr.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_seg_mpr.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_seg_mpr.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_seg_mpr.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_seg_onc.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_seg_onc.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_seg_onc.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_seg_onc.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_seg_onc.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_seg_onc.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_seg_onc.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_seg_onc.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_seg_onc.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CAMP_POT_CAT_SUBCAT|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CMP_ID_POT_SC|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CMP_POT_SUB|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CMP_REC_SEM|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_start.sql|PROCESO|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_start.sql|INPUT|BD_EDW_TEMP|CAMP_POT_CAT_SUBCAT|
Bteq|bteq_segto_codigocmp_start.sql|INPUT|BD_EDW_TEMP|CMP_ID_POT_SC|
Bteq|bteq_segto_codigocmp_start.sql|INPUT|EDM_DMSEGTO_TB|DT_BANCA|
Bteq|bteq_segto_codigocmp_start.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_start.sql|INPUT|EDM_DMSEGTO_TB|DT_CANAL|
Bteq|bteq_segto_codigocmp_start.sql|INPUT|EDM_DMSEGTO_TB|FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_start.sql|INPUT|EDM_DMSEGTO_TB|FT_CANAL_ASIGNACION|
Bteq|bteq_segto_codigocmp_start.sql|INPUT|BD_ARMVIEWS|RMA_CAT_SCAT_A|
Bteq|bteq_segto_codigocmp_start.sql|OUTPUT|BD_EDW_TEMP|CMP_REC_SEM|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CAMP_POT_CAT_SUBCAT|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CMP_ID_POT_SC|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CMP_POT_SUB|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CMP_REC_SEM|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|PROCESO|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|INPUT|BD_EDW_TEMP|CAMP_POT_CAT_SUBCAT|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|INPUT|BD_EDW_TEMP|CMP_ID_POT_SC|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|INPUT|EDM_DMSEGTO_TB|DT_BANCA|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|INPUT|EDM_DMSEGTO_TB|DT_CANAL|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|INPUT|EDM_DMSEGTO_TB|FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|INPUT|EDM_DMSEGTO_TB|FT_CANAL_ASIGNACION|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|INPUT|BD_ARMVIEWS|RMA_CAT_SCAT_A|
Bteq|bteq_segto_codigocmp_start.sql1170404.sql|OUTPUT|BD_EDW_TEMP|CMP_REC_SEM|
Bteq|bteq_segto_codigocmp_tcr.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_tcr.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_tcr.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_tcr.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_tcr.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_tcr.sql|INPUT|BD_EDW_TEMP|CMP_POT_SUB|
Bteq|bteq_segto_codigocmp_tcr.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_tcr.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_tcr.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_tcr.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigocmp_tcr_aum.sql|INPUT|BD_EDW_TEMP|CMP_DT_BANCA|
Bteq|bteq_segto_codigocmp_tcr_aum.sql|INPUT|BD_EDW_TEMP|CMP_DT_CAMPANA|
Bteq|bteq_segto_codigocmp_tcr_aum.sql|INPUT|BD_EDW_TEMP|CMP_DT_CANAL|
Bteq|bteq_segto_codigocmp_tcr_aum.sql|INPUT|BD_EDW_TEMP|CMP_FT_ASIGNACION|
Bteq|bteq_segto_codigocmp_tcr_aum.sql|INPUT|BD_EDW_TEMP|CMP_FT_CAMPANADO|
Bteq|bteq_segto_codigocmp_tcr_aum.sql|INPUT|BD_EDW_TEMP|CMP_POT_SUB|
Bteq|bteq_segto_codigocmp_tcr_aum.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT|
Bteq|bteq_segto_codigocmp_tcr_aum.sql|INPUT|BD_EDW_TEMP|CODIGO_CMP_POT_TEMP|
Bteq|bteq_segto_codigocmp_tcr_aum.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigocmp_tcr_aum.sql|OUTPUT|BD_EDW_TEMP|COD_CMP_POT_MULT|
Bteq|bteq_segto_codigo_cmp.sql|PROCESO|EDW_TEMP|CMP_CAMPANA|
Bteq|bteq_segto_codigo_cmp.sql|PROCESO|EDW_TEMP|CMP_CAMPANADO|
Bteq|bteq_segto_codigo_cmp.sql|PROCESO|EDW_TEMP|CMP_CAMPANADO_SUBCAT|
Bteq|bteq_segto_codigo_cmp.sql|PROCESO|EDW_TEMP|CMP_CODIGO_CMP|
Bteq|bteq_segto_codigo_cmp.sql|PROCESO|EDW_TEMP|CMP_FT_CANAL_ASIGNACION|
Bteq|bteq_segto_codigo_cmp.sql|PROCESO|EDW_TEMP|CMP_FT_CANAL_ASIGNACION_IS|
Bteq|bteq_segto_codigo_cmp.sql|PROCESO|EDW_TEMP|CMP_FT_CANAL_ASIGNACION_OT|
Bteq|bteq_segto_codigo_cmp.sql|PROCESO|EDW_TEMP|CMP_ORDEN_CANAL|
Bteq|bteq_segto_codigo_cmp.sql|PROCESO|EDW_TEMP|CMP_SUBCATEGORIA|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDW_TEMP|CMP_CAMPANA|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDW_TEMP|CMP_CAMPANADO|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDW_TEMP|CMP_CAMPANADO_SUBCAT|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDW_TEMP|CMP_CODIGO_CMP|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDW_TEMP|CMP_FT_CANAL_ASIGNACION|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDW_TEMP|CMP_FT_CANAL_ASIGNACION_IS|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDW_TEMP|CMP_FT_CANAL_ASIGNACION_OT|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDW_TEMP|CMP_ORDEN_CANAL|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDW_TEMP|CMP_SUBCATEGORIA|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDM_DMSEGTO_TB|DT_BANCA|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDM_DMSEGTO_TB|DT_CAMPANA|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDM_DMSEGTO_TB|DT_CANAL|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDM_DMSEGTO_TB|DT_PRODUCTO|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDM_DMSEGTO_TB|DT_TIPO_OFERTA|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDM_DMSEGTO_TB|FT_CAMPANADO|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDM_DMSEGTO_TB|FT_CAMPANADO_OFERTA|
Bteq|bteq_segto_codigo_cmp.sql|INPUT|EDM_DMSEGTO_TB|FT_CANAL_ASIGNACION|
Bteq|bteq_segto_codigo_cmp.sql|OUTPUT|EDM_DMSEGTO_TB|FT_CANAL_ASIGNACION|
Bteq|bteq_segto_dt_banca.sql|PROCESO|EDW_TEMP|DT_BANCA_TEMP_1|
Bteq|bteq_segto_dt_banca.sql|PROCESO|EDW_TEMP|DT_BANCA_TEMP_DIMENSION|
Bteq|bteq_segto_dt_banca.sql|PROCESO|EDW_TEMP|DT_BANCA_TEMP_ORIGEN|
Bteq|bteq_segto_dt_banca.sql|PROCESO|EDW_TEMP|DT_BANCA_TEMP_PREVIO|
Bteq|bteq_segto_dt_banca.sql|INPUT|EDM_DMSEGTO_TB|DT_BANCA|
