TIPO_ARCHIVO|ARCHIVO|SENTENCIA_DML|ESQUEMA_OUTPUT|TABLA_OUTPUT|ESQUEMA_INPUT|TABLA_INPUT
Vistas|SQLAExport818.txt|REPLACE VIEW|ARMVIEWS|D_RMU_MATRIZ_PRODUCTOS_INVERSIONES|ARMINP|MATRIZ_PRODUCTOS_INV_FIDELIZAR
Vistas|SQLAExport819.txt|REPLACE VIEW|ARMVIEWS|RMU_EJECUTIVOS_FFVV_CP_PLN_201708|ARMINP|RME_ASIGNACION_EJEC_PLN
Vistas|SQLAExport82.txt|REPLACE VIEW|ARMVIEWS|RMA_APODERADOS_EMP_A|ARMVIEWS|RMU_APODERADOS_EMP_A
Vistas|SQLAExport820.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_SUC_A|ARMCUST|LH_COLLATERAL_HISTORY
Vistas|SQLAExport820.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_SUC_A|armcore|CM_CAMPAIGN_COLLECTION
Vistas|SQLAExport820.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_SUC_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport820.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_SUC_A|ARMVIEWS|RMS_TELEFONOS_A
Vistas|SQLAExport820.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_SUC_A|ARMVIEWS|RMS_PARTY_RENTA_A
Vistas|SQLAExport820.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_SUC_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport820.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_SUC_A|ARMVIEWS|RMA_PARTY_A
Vistas|SQLAExport821.txt|CREATE VIEW|ARMVIEWS|RMS_FACT_SGTO_INBO_NOMINA_A_20180830|ARMOUT|RMC_SUC_FACT_INB_PYME
Vistas|SQLAExport821.txt|CREATE VIEW|ARMVIEWS|RMS_FACT_SGTO_INBO_NOMINA_A_20180830|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport821.txt|CREATE VIEW|ARMVIEWS|RMS_FACT_SGTO_INBO_NOMINA_A_20180830|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport821.txt|CREATE VIEW|ARMVIEWS|RMS_FACT_SGTO_INBO_NOMINA_A_20180830|ARMVIEWS|RMU_BCA_EJE_LEA_PYME_A
Vistas|SQLAExport821.txt|CREATE VIEW|ARMVIEWS|RMS_FACT_SGTO_INBO_NOMINA_A_20180830|ARMVIEWS|RMU_EJEC_CTA_EST_FULL_PYME_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMA_PARTY_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMU_CHIP_UNVIERSO_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMS_PARTY_RENTA_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMS_TELEFONOS_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMU_EJECUTIVOS_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMA_EJE_EST_FULL_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_EC_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMVIEWS|RMS_CORREO_A
Vistas|SQLAExport822.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_SUCURSAL_A|ARMOUT|RMC_CMP_PALANCAS
Vistas|SQLAExport823.txt|REPLACE VIEW|ARMVIEWS|RCI_IC_ONDEMAND|ARMWORK|RCI_IC_ONDEMAND
Vistas|SQLAExport824.txt|REPLACE VIEW|ARMVIEWS|RMU_ASIG_EJEC_CTA_RT_OUTPUT_A|ARMCORE|RT_OUTPUT_HISTORY
Vistas|SQLAExport824.txt|REPLACE VIEW|ARMVIEWS|RMU_ASIG_EJEC_CTA_RT_OUTPUT_A|ARMCORE|OM_PRESENTATION_TEMPLATE
Vistas|SQLAExport824.txt|REPLACE VIEW|ARMVIEWS|RMU_ASIG_EJEC_CTA_RT_OUTPUT_A|ARMCORE|MD_DATABASE
Vistas|SQLAExport824.txt|REPLACE VIEW|ARMVIEWS|RMU_ASIG_EJEC_CTA_RT_OUTPUT_A|ARMCORE|SM_LOGICAL_SEGMENT
Vistas|SQLAExport824.txt|REPLACE VIEW|ARMVIEWS|RMU_ASIG_EJEC_CTA_RT_OUTPUT_A|ARMCORE|EX_SEGMENT
Vistas|SQLAExport825.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A_20171229|ARMWORK|RMJ_CLT_ACCOUNT
Vistas|SQLAExport825.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A_20171229|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport825.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A_20171229|ARMVIEWS|RMA_PARTY_A
Vistas|SQLAExport825.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A_20171229|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport825.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A_20171229|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport825.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A_20171229|ARMVIEWS|RMS_PARTY_RENTA_A
Vistas|SQLAExport825.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A_20171229|ARMVIEWS|RMA_TABLON_ATC_OFTA_INT_A
Vistas|SQLAExport825.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A_20171229|ARMOUT|RMC_CMP_PALANCAS
Vistas|SQLAExport825.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A_20171229|ARMVIEWS|RMU_ACTCR_CUPO_A
Vistas|SQLAExport826.txt|CREATE VIEW|ARMVIEWS|RMU_PBD_OPERACIONES_TC_TD|EDW_DMANALIC_VW|PBD_OPERACIONES_TC_TD
Vistas|SQLAExport827.txt|REPLACE VIEW|ARMVIEWS|RMA_PILOTO_FACT_CUPO_PYME_A_BKP|ARMVIEWS|RMU_PILOTO_FACT_PYME_M
Vistas|SQLAExport828.txt|REPLACE VIEW|ARMVIEWS|RMS_TELEFONOS_PLANES_A|ARMVIEWS|RMU_TELEFONOS_A
Vistas|SQLAExport829.txt|REPLACE VIEW|ARMVIEWS|RMA_TABLON_CAMPANA_A|ARMVIEWS|RMU_TABLON_CAMPANA_A
Vistas|SQLAExport83.txt|REPLACE VIEW|ARMVIEWS|RCI_Communications|ARMCUST|LH_RUN_HISTORY
Vistas|SQLAExport83.txt|REPLACE VIEW|ARMVIEWS|RCI_Communications|ARMVIEWS|RCI_Communication_Type
Vistas|SQLAExport830.txt|REPLACE VIEW|ARMVIEWS|RMU_PAT_INTEGRAL_A|ARMOUT|RMC_PAT_SUC_CP
Vistas|SQLAExport830.txt|REPLACE VIEW|ARMVIEWS|RMU_PAT_INTEGRAL_A|ARMOUT|RMC_PAT_SUC_SP
Vistas|SQLAExport830.txt|REPLACE VIEW|ARMVIEWS|RMU_PAT_INTEGRAL_A|ARMOUT|RMC_PAT_SUC_CP_PREF
Vistas|SQLAExport831.txt|REPLACE VIEW|ARMVIEWS|RMA_TCR_UNIFICA_AVANCE_CLUSTER|ARMVIEWS|RMU_TCR_UNIFICA_AVANCE_CHK
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMJ_CLT_ACCOUNT
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMU_TABLON_CAMPANA_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMU_TABLON_CAMPANA_PRC_ANT_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMS_TELEFONOS_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMA_CLT_DEMO_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMS_ANTIGUEDAD_CLT_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMS_CORREO_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMS_PARTY_RENTA_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMS_SIT_LABOR_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMS_CONVENIOS_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMA_INDEPENDIENTE_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMS_CANAL_REMOTO_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMU_MARCAS_ESPECIALES_M
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|armviews|RMR_CLT_PTY_SUC_SUC_OC_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|armviews|RMJ_SUC_sucursal
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|armviews|RMJ_SUC_REGIONAL
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMA_BANCA_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|armviews|RMA_PLANES_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|armviews|RMA_CANTIDAD_CCT_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|armviews|RMA_ANTIGUEDAD_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|armviews|RMA_CANTIDAD_LDC_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|armviews|RMA_CANT_CUENTA_TC_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|armviews|RMS_ACT_ECONOMICA_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|BCIMKT|JC_TRF_8REM_FIN
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|bcimkt|cm_marcaauto
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMR_CLT_PTY_GEO_COM_DP_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMR_CLT_PTY_GEO_COM_D_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMR_CLT_PTY_GEO_COM_DC_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMVIEWS|RMR_CLT_PTY_GEO_COM_DR_A
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|ARMCORE|cm_communication
Vistas|SQLAExport832.txt|REPLACE VIEW|ARMVIEWS|RMS_CON_TELE_TUBO_A|armcore|EX_CAMPAIGN_COLLECTION
Vistas|SQLAExport833.txt|REPLACE VIEW|ARMVIEWS|RMR_CLT_PTY_EJEC_EC_EF_REL_A|ARMVIEWS|RMU_EJEC_CTA_EST_FULL_PYME_A
Vistas|SQLAExport834.txt|REPLACE VIEW|ARMVIEWS|RMU_CRM_PYME_MARGEN_DISP_A|ARMVIEWS|RMU_CRM_PYME_MARGEN_DISP
Vistas|SQLAExport835.txt|REPLACE VIEW|ARMVIEWS|FT_OFER_CON_SUC_EDW_ODS_AGG|ARMVIEWS|FT_OFER_CON_SUCURSAL_EDW_ODS
Vistas|SQLAExport836.txt|REPLACE VIEW|ARMVIEWS|RMA_FULLUSERTCR_A|EDW_DMTARJETA_VW|TDC_MAE_CLI_MES
Vistas|SQLAExport837.txt|REPLACE VIEW|ARMVIEWS|D_RMA_RECURRENTES_CCL_A|ARMOUT|D_PRE_CALIF_CRM_PYME
Vistas|SQLAExport837.txt|REPLACE VIEW|ARMVIEWS|D_RMA_RECURRENTES_CCL_A|ARMVIEWS|RMU_RECURRENTES_CCL_A
Vistas|SQLAExport838.txt|REPLACE VIEW|ARMVIEWS|RMA_INOUT_MARGEN_LDP_A|BCIMKT|RIESGO2
Vistas|SQLAExport839.txt|REPLACE VIEW|ARMVIEWS|RMU_CALIFICACION_SBIF_PYME_A_20180221|Edm_DmEmpresa_Vw|Dme_Indicadores_Riesgo
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMJ_CLT_ACCOUNT
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMS_CORREO_A
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMS_SEGMENTO_A
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMA_BANCA_A
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|BCIMKT|IN_MAILS
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMA_FUNCIONARIOS_A
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMS_PARTY_RENTA_A
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMA_DEUDA_VIG_HIP_A
Vistas|SQLAExport84.txt|REPLACE VIEW|ARMVIEWS|RMS_CHIP_AMP_SUC_A_11171129|ARMVIEWS|RMS_CLT_DEMO_A
Vistas|SQLAExport840.txt|REPLACE VIEW|ARMVIEWS|RMU_PRIORIDAD_CARGO_OPER|ARMCUST|RME_CONTROL_PLANTA_OPERACIONES
Vistas|SQLAExport841.txt|REPLACE VIEW|ARMVIEWS|RMS_NOMBRES_CMP_A|BCIMKT|DC_TABLON_CAMPANNA
Vistas|SQLAExport842.txt|REPLACE VIEW|ARMVIEWS|RMA_DEUDA_NOVA_A|ARMWORK|RMM_DEUDA
Vistas|SQLAExport843.txt|REPLACE VIEW|ARMVIEWS|RMC_SPOT_FLAG_INDICATORS_SUC_A|ARMINP|RMC_SPOT_FLAG_INDICATORS
Vistas|SQLAExport844.txt|REPLACE VIEW|ARMVIEWS|REP_TBANC_S_Margen|ARMVIEWS|FT_TABLON_CAMPANA_TCR
Vistas|SQLAExport845.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A|ARMWORK|RMJ_CLT_ACCOUNT
Vistas|SQLAExport845.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport845.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A|ARMVIEWS|RMA_PARTY_A
Vistas|SQLAExport845.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport845.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport845.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A|ARMVIEWS|RMS_PARTY_RENTA_A
Vistas|SQLAExport845.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A|ARMVIEWS|RMA_TABLON_ATC_OFTA_INT_A
Vistas|SQLAExport845.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A|ARMOUT|RMC_CMP_PALANCAS
Vistas|SQLAExport845.txt|REPLACE VIEW|ARMVIEWS|RMS_AUM_CUPO_TCR_SUC_A|ARMVIEWS|RMU_ACTCR_CUPO_A
Vistas|SQLAExport846.txt|REPLACE VIEW|ARMVIEWS|RMS_DMC_CAMBIO_EJEC_POSVENTA_A|ARMVIEWS|RMU_CAMBIO_EJE_POSV_A
Vistas|SQLAExport847.txt|REPLACE VIEW|ARMVIEWS|_RMJ_CLT_PARTY|ARMVIEWS|_RMJ_CLT_ACCOUNT
Vistas|SQLAExport848.txt|REPLACE VIEW|ARMVIEWS|RMU_EMP_SOC_ART85_A_1171122|EDW_VW|BUSINESS_OWNERSHIP
Vistas|SQLAExport848.txt|REPLACE VIEW|ARMVIEWS|RMU_EMP_SOC_ART85_A_1171122|EDW_VW|PARTY_PARTY_RELATIONSHIP_HIST
Vistas|SQLAExport848.txt|REPLACE VIEW|ARMVIEWS|RMU_EMP_SOC_ART85_A_1171122|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport848.txt|REPLACE VIEW|ARMVIEWS|RMU_EMP_SOC_ART85_A_1171122|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport849.txt|REPLACE VIEW|ARMVIEWS|RMU_BCA_EJE_LEA_PYME_A|ARMVIEWS|RMU_EJEC_EST_FULL_COMEX_PYME_A
Vistas|SQLAExport849.txt|REPLACE VIEW|ARMVIEWS|RMU_BCA_EJE_LEA_PYME_A|ARMVIEWS|RMU_BANCA_A
Vistas|SQLAExport85.txt|REPLACE VIEW|ARMVIEWS|RMA_CLT_PTY_OFERTA_TCR_A|ARMOUT|RME_TCR_OFERTA_ACTUAL
Vistas|SQLAExport850.txt|CREATE VIEW|ARMVIEWS|RMU_CRM_PYME_SCORE_PYME|MKT_JOURNEY_TB|CRM_PYME_SCORE_PYME
Vistas|SQLAExport851.txt|REPLACE VIEW|ARMVIEWS|RMJ_COMM_PRES_TEMPLATE_RUN|ARMVIEWS|RMJ_COMM_PRES_TEMPLATE
Vistas|SQLAExport851.txt|REPLACE VIEW|ARMVIEWS|RMJ_COMM_PRES_TEMPLATE_RUN|ARMCORE|RT_OUTPUT_HISTORY
Vistas|SQLAExport852.txt|REPLACE VIEW|ARMVIEWS|FT_ASIG_EJECUTIVO_TCR_AGG|ARMVIEWS|FT_NOMINAS_TCR_SUC
Vistas|SQLAExport852.txt|REPLACE VIEW|ARMVIEWS|FT_ASIG_EJECUTIVO_TCR_AGG|ARMVIEWS|FT_CONTROL_PLANTA
Vistas|SQLAExport853.txt|REPLACE VIEW|ARMVIEWS|RMS_CRM_LKG_EVT_HIP_WEB|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport853.txt|REPLACE VIEW|ARMVIEWS|RMS_CRM_LKG_EVT_HIP_WEB|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport853.txt|REPLACE VIEW|ARMVIEWS|RMS_CRM_LKG_EVT_HIP_WEB|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport853.txt|REPLACE VIEW|ARMVIEWS|RMS_CRM_LKG_EVT_HIP_WEB|ARMVIEWS|RMA_PARTY_A
Vistas|SQLAExport853.txt|REPLACE VIEW|ARMVIEWS|RMS_CRM_LKG_EVT_HIP_WEB|ARMINP|RME_CAMPANAHIPOTECARIO
Vistas|SQLAExport853.txt|REPLACE VIEW|ARMVIEWS|RMS_CRM_LKG_EVT_HIP_WEB|ARMVIEWS|RMA_MAX_FEC_LKG_EVT_A
Vistas|SQLAExport854.txt|REPLACE VIEW|ARMVIEWS|RMU_CONVENIOS_A|armwork|rmu_convenios_a
Vistas|SQLAExport854.txt|REPLACE VIEW|ARMVIEWS|RMU_CONVENIOS_A|armviews|RMJ_CLT_PARTY
Vistas|SQLAExport855.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ASIG_INT_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport855.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ASIG_INT_A|ARMVIEWS|RMA_NCLI_DCLI_A
Vistas|SQLAExport855.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ASIG_INT_A|ARMVIEWS|RMA_NCLI_EMP_A
Vistas|SQLAExport855.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ASIG_INT_A|ARMVIEWS|RMA_NCLI_RNTA_A
Vistas|SQLAExport855.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ASIG_INT_A|ARMVIEWS|RMA_NCLI_GEO_A
Vistas|SQLAExport855.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ASIG_INT_A|ARMVIEWS|RMA_NCLI_TBL_A
Vistas|SQLAExport855.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ASIG_INT_A|ARMVIEWS|RMA_NCLI_OFTA_A
Vistas|SQLAExport855.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ASIG_INT_A|ARMVIEWS|RMA_NCLI_FONO_A
Vistas|SQLAExport856.txt|REPLACE VIEW|ARMVIEWS|RMA_NO_POTENCIALES_LEA_FACT_PYME_A|ARMVIEWS|RMU_NO_POTENCIALES_LEA_FACT_PYME_M
Vistas|SQLAExport857.txt|REPLACE VIEW|ARMVIEWS|RMA_RANKING_SOCIOS_CON_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport857.txt|REPLACE VIEW|ARMVIEWS|RMA_RANKING_SOCIOS_CON_A|ARMVIEWS|RMU_MODELOS_SCORE_SOCIOS_CON_A
Vistas|SQLAExport857.txt|REPLACE VIEW|ARMVIEWS|RMA_RANKING_SOCIOS_CON_A|ARMVIEWS|RMU_CUADRANTE_SOCIOS_CON_A
Vistas|SQLAExport858.txt|REPLACE VIEW|ARMVIEWS|RMS_CLT_DEMO_A|ARMVIEWS|RMU_CLT_DEMO_A
Vistas|SQLAExport859.txt|CREATE VIEW|ARMVIEWS|RMU_FUNNEL_HABILITADORES_M|MKT_JOURNEY_TB|FUNNEL_HABILITADORES_CCL
Vistas|SQLAExport86.txt|CREATE VIEW|ARMVIEWS|RMU_AE_COMEX_EMPRESARIOS_M|BCIMKT|AE_COMEX_EMPRESARIOS
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|ARMVIEWS|RMJ_CLT_RUT
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|ARMVIEWS|RMA_PRIORIZACION_FACT_PYME_A
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|ARMVIEWS|RMU_MOD_PROP_PYME_M
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|ARMVIEWS|RMA_TABLON_COMER_PYME_A
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|edw_vw|Organization_Name_Hist
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|ARMVIEWS|RMU_PILOTO_FACT_PYME_M
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|ARMVIEWS|RMA_RSG_PYME_M
Vistas|SQLAExport860.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_SUC_A_BKP_1203|ARMVIEWS|RMA_PILOTO_FACT_CUPO_PYME_A
